,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 1, 'C_bar': 0.0001, 'B': 0.01, 'reg': 1, 'n_feat0': 30}",212.00,62.74,66.06,63.97,50.86,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 30}",213.00,62.57,66.59,64.39,50.05,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 0.01, 'n_feat0': 30}",213.00,62.57,66.59,64.39,50.05,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 1, 'n_feat0': 30}",213.00,62.57,66.59,64.39,50.05,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 30}",213.00,62.57,66.70,64.43,49.96,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.01, 'n_feat0': 30}",213.00,62.57,66.70,64.43,49.96,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 1, 'n_feat0': 30}",213.00,62.57,66.70,64.43,49.96,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 30}",212.00,62.74,66.70,64.42,50.10,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.01, 'n_feat0': 30}",212.00,62.74,66.70,64.42,50.10,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 1, 'n_feat0': 30}",212.00,62.74,66.70,64.42,50.10,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 30}",212.00,62.74,67.10,64.85,50.10,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.01, 'n_feat0': 30}",212.00,62.74,67.10,64.85,50.10,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 1, 'n_feat0': 30}",212.00,62.74,67.10,64.85,50.10,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 30}",211.00,62.92,62.23,57.23,50.24,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.01, 'n_feat0': 30}",211.00,62.92,62.23,57.23,50.24,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 1, 'n_feat0': 30}",211.00,62.92,62.23,57.23,50.24,0.11
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 0.0001, 'n_feat0': 30}",235.00,58.70,68.04,61.93,52.05,0.08
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 0.01, 'n_feat0': 30}",235.00,58.70,68.04,61.93,52.05,0.08
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 1, 'n_feat0': 30}",235.00,58.70,68.04,61.93,52.05,0.08
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 30}",212.00,62.74,66.06,63.97,50.86,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.01, 'n_feat0': 30}",212.00,62.74,66.06,63.97,50.86,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 1, 'n_feat0': 30}",212.00,62.74,66.06,63.97,50.86,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 30}",213.00,62.57,66.59,64.39,50.05,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.01, 'n_feat0': 30}",213.00,62.57,66.59,64.39,50.05,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 1, 'n_feat0': 30}",213.00,62.57,66.59,64.39,50.05,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 30}",213.00,62.57,66.70,64.43,49.96,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.01, 'n_feat0': 30}",213.00,62.57,66.70,64.43,49.96,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 1, 'n_feat0': 30}",213.00,62.57,66.70,64.43,49.96,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 30}",212.00,62.74,66.70,64.42,50.10,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.01, 'n_feat0': 30}",212.00,62.74,66.70,64.42,50.10,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 1, 'n_feat0': 30}",212.00,62.74,66.70,64.42,50.10,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 30}",212.00,62.74,67.10,64.85,50.10,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.01, 'n_feat0': 30}",212.00,62.74,67.10,64.85,50.10,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 1, 'n_feat0': 30}",212.00,62.74,67.10,64.85,50.10,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 30}",211.00,62.92,62.23,57.23,50.24,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.01, 'n_feat0': 30}",211.00,62.92,62.23,57.23,50.24,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 1, 'n_feat0': 30}",211.00,62.92,62.23,57.23,50.24,0.11
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 0.0001, 'n_feat0': 30}",235.00,58.70,68.04,61.93,52.05,0.08
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 0.01, 'n_feat0': 30}",235.00,58.70,68.04,61.93,52.05,0.08
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 1, 'n_feat0': 30}",235.00,58.70,68.04,61.93,52.05,0.08
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 30}",212.00,62.74,66.06,63.97,50.86,0.11
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 0.01, 'n_feat0': 30}",212.00,62.74,66.06,63.97,50.86,0.11
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 1, 'n_feat0': 30}",212.00,62.74,66.06,63.97,50.86,0.11
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 30}",213.00,62.57,66.59,64.39,50.05,0.11
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 0.01, 'n_feat0': 30}",213.00,62.57,66.59,64.39,50.05,0.11
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 1, 'n_feat0': 30}",213.00,62.57,66.59,64.39,50.05,0.11
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 30}",213.00,62.57,66.70,64.43,49.96,0.11
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 0.01, 'n_feat0': 30}",213.00,62.57,66.70,64.43,49.96,0.11
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 1, 'n_feat0': 30}",213.00,62.57,66.70,64.43,49.96,0.11
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 30}",212.00,62.74,66.70,64.42,50.10,0.11
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 0.01, 'n_feat0': 30}",212.00,62.74,66.70,64.42,50.10,0.11
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 1, 'n_feat0': 30}",212.00,62.74,66.70,64.42,50.10,0.11
"{'C': 1, 'C_bar': 1, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 30}",212.00,62.74,67.10,64.85,50.10,0.11
"{'C': 1, 'C_bar': 1, 'B': 0.7, 'reg': 0.01, 'n_feat0': 30}",212.00,62.74,67.10,64.85,50.10,0.11
