,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.01, 'n_feat0': 8}",268.00,65.10,53.94,41.46,50.00,0.13
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 1, 'n_feat0': 8}",268.00,65.10,53.94,41.46,50.00,0.13
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 0.0001, 'n_feat0': 8}",353.00,54.04,55.86,41.75,48.43,0.10
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 0.01, 'n_feat0': 8}",353.00,54.04,55.86,41.75,48.43,0.10
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 1, 'n_feat0': 8}",353.00,54.04,55.86,41.75,48.43,0.10
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 8}",278.00,63.80,60.35,45.66,49.78,0.13
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 0.01, 'n_feat0': 8}",278.00,63.80,60.35,45.66,49.78,0.13
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 1, 'n_feat0': 8}",278.00,63.80,60.35,45.66,49.78,0.13
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 8}",278.00,63.80,60.35,45.66,49.78,0.13
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 0.01, 'n_feat0': 8}",278.00,63.80,60.35,45.66,49.78,0.13
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 1, 'n_feat0': 8}",278.00,63.80,60.35,45.66,49.78,0.13
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 8}",271.00,64.71,59.89,45.25,49.87,0.13
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 0.01, 'n_feat0': 8}",271.00,64.71,59.89,45.25,49.87,0.13
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 1, 'n_feat0': 8}",271.00,64.71,59.89,45.25,49.87,0.13
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 8}",268.00,65.10,59.22,45.12,50.00,0.13
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 0.01, 'n_feat0': 8}",268.00,65.10,59.22,45.12,50.00,0.13
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 1, 'n_feat0': 8}",268.00,65.10,59.22,45.12,50.00,0.13
